"ISO","GID","P_2000","P_2001","P_2002","P_2003","P_2004","P_2005","P_2006","P_2007","P_2008","P_2009","P_2010","P_2011","P_2012","P_2013","P_2014","P_2015","P_2016","P_2017","P_2018","P_2019","P_2020"
"ago",241527,20334.2801969,21502.1573448,22737.1102396,24042.9913035,25423.8742183,26884.0666334,28428.1236031,30060.8617965,31787.3745227,33613.0476194,35543.576254,37584.9826897,39743.6350719,42026.2672931,44440,46992.3628055,49691.3177777,52545.2842776,55563.1652225,58754.3748595,62128.8681325
"ago",241528,10444.4257375,11044.2899089,11678.606623,12349.3546241,13058.626303,13808.6342253,14601.7180325,15440.3517409,16327.1514594,17264.8835499,18256.4732577,19305.0138361,20413.776196,21586.2191097,22826,24136.9863501,25523.2677677,26989.1687426,28539.262137,30178.3834506,31911.6459044
"ago",241529,99837.9297706,105572.012096,111635.425169,118047.083742,124826.988914,131996.290525,139577.353135,147593.825787,156070.715779,165034.466679,174513.04081,184536.006481,195134.630226,206341.974336,218193,230724.676364,243976.095857,257988.596138,272805.88905,288474.196979,305042.39704
"ago",241530,19814.0264484,20952.0233911,22155.3799438,23427.8499643,24773.402909,26196.2362157,27700.7883975,29291.7528887,30974.0926858,32753.0558295,34634.191776,36623.3687087,38726.7918433,40951.0227857,43303,45790.0604538,48419.9625052,51200.9101051,54141.5783895,57251.1407413,60539.2974065
"ago",241531,148478.786035,137758.871149,127812.915818,118585.041484,110023.403923,102079.901979,94709.907315,87872.0136846,81527.8043015,75641.6360057,70180.4390127,65113.5311198,60412.4453272,56050.7699037,52004,48249.3999752,44765.8756627,41533.855859,38535.1823677,35753.0079836,33171.7018405
"ago",241532,47549.5289331,44116.5341151,40931.3956626,37976.2187691,35234.4006025,32690.5370271,30330.3360592,28140.5375722,26108.8387977,24223.8252065,22474.9063787,20852.2565047,19346.7591816,17949.9561952,16654,15451.6096298,14336.0297917,13300.9929135,12340.6839311,11449.7076178,10623.0582734
"ago",241533,91761.3972847,85136.3810451,78989.6796686,73286.7596385,67995.5806992,63086.4158469,58531.6843165,54305.7966274,50385.0108154,46747.299046,43372.2238564,40240.823334,37335.5045837,34639.9448876,32139,29818.619064,27665.7656704,25668.3446168,23815.1339535,22095.7219365,20500.4485319
"ago",241534,166606.080331,154577.405742,143417.180924,133062.705286,123455.805114,114542.506734,106272.733281,98600.0233547,91481.269987,84876.4784601,78748.5416065,73063.0313329,67788.0051954,62893.82694,58353,54140.0130135,50231.1964954,46604.5898573,43239.8180275,40117.9769799,37221.5275267
"ago",241535,111436.178351,103390.676505,95926.0461578,89000.349379,82574.6760849,76612.9254334,71081.6030018,65949.6326073,61188.1817146,56770.4994481,52671.7663,48868.9546882,45340.6995831,42067.1784736,39030,36212.1006275,33597.6487793,31171.9558914,28921.3938892,26833.3186216,24895.9988238
"ago",241536,26243.6883157,28529.235182,31013.8289358,33714.8044497,36651.0062796,39842.9201425,43312.8158438,47084.902653,51185.49821,55643.212142,60489.1456713,65757.1086065,71483.8552323,77709.3407414,84477,91834.0505905,99831.8222459,108526.114974,117977.588372,128252.184845,139421.58968
"ago",241537,6662.74114028,7242.99521701,7873.78326866,8559.50626836,9304.94846738,10115.3107745,10996.2470424,11953.9035146,12994.9617069,14126.6850244,15356.969438,16694.3985734,18148.3035994,19728.8283306,21447,23314.8061959,25345.2784984,27552.5833996,29952.1211433,32560.6331708,35396.3189254
"ago",241538,4240.20859904,4609.48578902,5010.92310504,5447.32135296,5921.72525907,6437.44471305,6998.07786087,7607.53620881,8270.07191388,8990.30745086,9773.26786305,10624.4158217,11549.6897388,12555.545199,13649,14837.6831151,16129.8879202,17534.6300565,19061.7103317,20721.7831001,22526.430597
"ago",241539,20430.2936704,22209.55553,24143.7722236,26246.4386736,28532.2250669,31017.079208,33718.3377861,36654.8473321,39847.0957099,43317.3550589,47089.8371856,51190.862488,55649.0435917,60495.4849783,65764,71491.346793,77717.4847376,84485.8532519,91843.6748668,99842.2846945,108537.488591
"ago",241540,108980.723655,118471.788647,128789.424721,140005.617451,152198.621588,165453.507046,179862.752423,195526.890223,212555.208265,231066.512176,251189.954294,273065.934757,296847.081064,322699.31295,350803,381354.220075,414566.12734,450670.439425,489919.054107,532585.806789,578968.381032
"ago",241541,68064.1881603,65856.595519,63720.6038973,61653.890989,59654.2098096,57719.3862533,55847.3167289,54035.9658735,52283.3643389,50587.6066505,48946.8491361,47359.3079212,45823.2569891,44337.0263051,42899,41507.614614,40161.3573962,38858.7646606,37598.4201942,36378.9537172,35199.0393937
"ago",241542,61617.7722416,59619.262537,57685.5724598,55814.5996515,54004.3099412,52252.7351344,50557.9708731,48918.174565,47331.5633806,45796.4123145,44311.0523101,42873.8684451,41483.2981755,40137.8296367,38836,37576.3938821,36357.6418061,35178.4187128,34037.4425199,32933.472728,31865.3090724
"ago",241543,23166.1626455,22414.7917474,21687.7907994,20984.3693869,20303.7627318,19645.2308605,19008.0577999,18391.5507988,17795.0395746,17217.8755846,16659.4313209,16119.0996284,15596.2930441,15090.4431591,14601,14127.4314315,13669.2225773,13225.8752607,12796.907463,12381.852799,11980.2600104
"ago",241544,41285.3036229,39946.2568358,38650.6406679,37397.0464912,36184.1113652,35010.5165551,33874.9860977,32776.2854145,31713.2199693,30684.6339694,29689.4091091,28726.4633539,27794.7497637,26893.2553552,26021,25177.0353591,24360.443852,23570.337659,22805.8577559,22066.1729801,21350.4791269
"ago",241545,486491.00217,470712.16185,455445.092151,440673.194313,426380.407941,412551.193542,399170.515631,386223.826385,373697.049822,361576.566502,349849.198718,338502.196168,327523.222092,316900.339861,306622,296677.027627,287054.610307,277744.286295,268735.933163,260019.756793,251586.280729
"ago",241546,5475.40766314,5297.81839054,5125.98904519,4959.73280969,4798.86892592,4643.22249843,4492.62430433,4346.91060933,4205.92298966,4069.50815988,3937.51780621,3809.80842528,3686.24116808,3566.68168906,3451,3339.07032874,3230.77098241,3125.98421511,3024.59609991,2926.496405,2831.57847381
"ago",241547,48177.5582994,46614.9682495,45103.0592168,43640.1874142,42224.762369,40855.2451941,39530.1469142,38248.0268479,37007.4910406,35807.190749,34645.8209753,33522.1190477,32434.863248,31382.8714831,30365,29380.1421421,28427.227146,27505.2189776,26613.1152054,25749.9459107,24914.7726332
"ago",241548,127759.77112,121164.930763,114910.50992,108978.936455,103353.545286,98018.5315681,92958.9062879,88160.4541508,83609.6936426,79293.8391521,75200.7650495,71318.9716187,67637.5527483,64146.1652903,60835,57694.7539772,54716.6045284,51892.1843796,49213.5581675,46673.2001449,44263.9730367
"ago",241549,19936.2785772,18907.1864507,17931.2151011,17005.6224833,16127.808094,15295.3056658,14505.7762372,13757.0015822,13046.8779773,12373.4102913,11734.7063798,11128.9717692,10554.5046148,10009.6909197,9493,9002.98018419,8538.25473474,8097.51798004,7679.53164599,7283.12137709,6907.17343695
